"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Van de Putte A.; Campbell-Holt A.; Littlejohn G.","Van de Putte, Alexander (56565330800); Campbell-Holt, Akshu (57217211810); Littlejohn, George (57217211695)","56565330800; 57217211810; 57217211695","Financing the sustainable energy transition","2020","Lecture Notes in Energy","73","","","257","277","20","6","10.1007/978-3-030-39066-2_11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086760374&doi=10.1007%2f978-3-030-39066-2_11&partnerID=40&md5=90e742ca02f9d35e77c6ad1ca557649e","Book chapter","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85086760374"
"Alda M.","Alda, Mercedes (36629887300)","36629887300","Corporate sustainability and institutional shareholders: The pressure of social responsible pension funds on environmental firm practices","2019","Business Strategy and the Environment","28","6","","1060","1071","11","69","10.1002/bse.2301","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062503649&doi=10.1002%2fbse.2301&partnerID=40&md5=15d4d1c42ffee45d71f6f2b425ead5fb","Article","Final","","Scopus","2-s2.0-85062503649"
"Mukhopadhyay K.; Paul P.; Mukhopadhyay I.","Mukhopadhyay, Kausiki (15765531400); Paul, Pallab (7202714030); Mukhopadhyay, Indeesh (57218205267)","15765531400; 7202714030; 57218205267","The politics of knowledge economy and sustainability of tribal knowledge and health in India","2020","International Journal of Business and Society","21","2","","955","976","21","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088240605&partnerID=40&md5=4e919db9758b68944dc1693a2d88133e","Article","Final","","Scopus","2-s2.0-85088240605"
"Muñoz F.; Vargas M.; Vicente R.","Muñoz, Fernando (26027130800); Vargas, María (55118570700); Vicente, Ruth (55933212000)","26027130800; 55118570700; 55933212000","Style-changing behaviour in the socially responsible mutual fund industry: consequences on financial and sustainable performance","2020","Sustainability Accounting, Management and Policy Journal","12","5","","1027","1051","24","2","10.1108/SAMPJ-03-2020-0084","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099958104&doi=10.1108%2fSAMPJ-03-2020-0084&partnerID=40&md5=468aaed84cd505f73122b30f6f380cb5","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85099958104"
"Esty D.C.; Karpilow Q.","Esty, Daniel C. (6602159354); Karpilow, Quentin (57192391195)","6602159354; 57192391195","Harnessing investor interest in sustainability: The next frontier in environmental information i regulation","2019","Yale Journal on Regulation","36","2","","625","692","67","18","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071763041&partnerID=40&md5=33dcf250f64c0f7e44eade792d26172f","Review","Final","","Scopus","2-s2.0-85071763041"
"Yilmaz M.K.; Aksoy M.; Tatoglu E.","Yilmaz, Mustafa K. (58966090400); Aksoy, Mine (45160937100); Tatoglu, Ekrem (57226223582)","58966090400; 45160937100; 57226223582","Does the stock market value inclusion in a sustainability index? Evidence from Borsa Istanbul","2020","Sustainability (Switzerland)","12","2","483","","","","22","10.3390/su12020483","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079613272&doi=10.3390%2fsu12020483&partnerID=40&md5=b313bcb9d84214d31fc54af753673184","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85079613272"
"Talan G.; Sharma G.D.","Talan, Gaurav (57205389798); Sharma, Gagan Deep (53064562000)","57205389798; 53064562000","From business goals to societal goals via sustainable investment: An integrative review and research agenda","2020","World Review of Entrepreneurship, Management and Sustainable Development","16","1","","108","124","16","14","10.1504/WREMSD.2020.105530","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081412076&doi=10.1504%2fWREMSD.2020.105530&partnerID=40&md5=be4d583b45b42833828da6ddf6eb35d9","Article","Final","","Scopus","2-s2.0-85081412076"
"Ruggie J.G.","Ruggie, John Gerard (6602963293)","6602963293","Corporate purpose in play: The role of esg investing","2020","Sustainable Investing: A Path to a New Horizon","","","","173","189","16","4","10.4324/9780429351044-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096260245&doi=10.4324%2f9780429351044-9&partnerID=40&md5=e94ac41a984b6aac97b55aa01c06c64d","Book chapter","Final","","Scopus","2-s2.0-85096260245"
"Geczy C.C.; Guerard J.B., Jr.; Samonov M.","Geczy, Christopher C. (7006125351); Guerard, John B. (6701919046); Samonov, Mikhail (57192159452)","7006125351; 6701919046; 57192159452","Warning: Sri need not kill your sharpe and information ratios-forecasting of earnings and efficient SRI and ESG portfolios","2020","Journal of Investing","29","2","","110","127","17","8","10.3905/joi.2020.1.115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088497609&doi=10.3905%2fjoi.2020.1.115&partnerID=40&md5=240a95dbf480e74797598eb11542acc0","Article","Final","","Scopus","2-s2.0-85088497609"
"Dopierała L.; Mosionek-Schweda M.; Ilczuk D.","Dopierała, Łukasz (57215068447); Mosionek-Schweda, Magdalena (56957106000); Ilczuk, Daria (57215049827)","57215068447; 56957106000; 57215049827","Does the asset allocation policy affect the performance of climate-themed funds? Empirical evidence from the scandinavian mutual funds market","2020","Sustainability (Switzerland)","12","2","654","","","","5","10.3390/su12020654","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079759961&doi=10.3390%2fsu12020654&partnerID=40&md5=4f30a5132607502f95d90c09804dda3c","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85079759961"
"Hinze A.-K.; Sump F.","Hinze, Anne-Kathrin (57195242535); Sump, Franziska (57205710132)","57195242535; 57205710132","Corporate social responsibility and financial analysts: a review of the literature","2019","Sustainability Accounting, Management and Policy Journal","10","1","","183","207","24","70","10.1108/SAMPJ-05-2017-0043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061260623&doi=10.1108%2fSAMPJ-05-2017-0043&partnerID=40&md5=fb670d16b2576c9e909e39681fb45922","Review","Final","","Scopus","2-s2.0-85061260623"
"Statman M.","Statman, Meir (6603706240)","6603706240","ESG as waving banners and as pulling plows","2020","Journal of Portfolio Management","46","3","","16","25","9","10","10.3905/jpm.2020.46.3.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088293626&doi=10.3905%2fjpm.2020.46.3.016&partnerID=40&md5=461032a312285480aeaaa031dabe19f9","Article","Final","","Scopus","2-s2.0-85088293626"
"Rodríguez J.; Romero H.","Rodríguez, Javier (7404696922); Romero, Herminio (56146804800)","7404696922; 56146804800","Exchange-traded funds as an international diversification tool for socially responsible investors","2019","Journal of Wealth Management","22","3","","98","102","4","5","10.3905/jwm.2019.1.079","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086225359&doi=10.3905%2fjwm.2019.1.079&partnerID=40&md5=572cd0df29e110b91497c8bab875010f","Article","Final","","Scopus","2-s2.0-85086225359"
"Pereira P.; Cortez M.C.; Silva F.","Pereira, Patrícia (57220610866); Cortez, Maria Céu (14324375400); Silva, Florinda (34973575400)","57220610866; 14324375400; 34973575400","Socially responsible investing and the performance of Eurozone corporate bond portfolios","2019","Corporate Social Responsibility and Environmental Management","26","6","","1407","1422","15","18","10.1002/csr.1756","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065016137&doi=10.1002%2fcsr.1756&partnerID=40&md5=48cfed37c60e002b2114640dd138b5ed","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85065016137"
"Chen T.; Dong H.; Lin C.","Chen, Tao (56415276200); Dong, Hui (57205195842); Lin, Chen (25630694300)","56415276200; 57205195842; 25630694300","Institutional shareholders and corporate social responsibility","2020","Journal of Financial Economics","135","2","","483","504","21","378","10.1016/j.jfineco.2019.06.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068439438&doi=10.1016%2fj.jfineco.2019.06.007&partnerID=40&md5=07d6e924506dcc02a4249b5de840080e","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85068439438"
"Prelipcean G.; Boscoianu M.","Prelipcean, Gabriela (23976408600); Boscoianu, Mircea (23975469400)","23976408600; 23975469400","Risk analysis of a hedge fund oriented on sustainable and responsible investments for emerging markets","2020","Amfiteatru Economic","22","55","","653","667","14","1","10.24818/EA/2020/55/653","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090082663&doi=10.24818%2fEA%2f2020%2f55%2f653&partnerID=40&md5=a5e1fe858fec83d5c66e18b645cd6bb2","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85090082663"
"Tseng M.-L.; Tan P.A.; Jeng S.-Y.; Lin C.R.; Negash Y.T.; Darsono S.N.A.C.","Tseng, Ming-Lang (44261803600); Tan, Phan Anh (57209851768); Jeng, Shiou-Yun (57193699130); Lin, Chun-Wei Remen (24477631200); Negash, Yeneneh Tamirat (57212265634); Darsono, Susilo Nur Aji Cokro (57209856840)","44261803600; 57209851768; 57193699130; 24477631200; 57212265634; 57209856840","Sustainable investment: Interrelated among corporate governance, economic performance and market risks using investor preference approach","2019","Sustainability (Switzerland)","11","7","2108","","","","43","10.3390/su11072108","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068924300&doi=10.3390%2fsu11072108&partnerID=40&md5=c5da87d06e541d53be32cf2f1449f0b4","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85068924300"
"Widyawati L.","Widyawati, Luluk (57211641391)","57211641391","A systematic literature review of socially responsible investment and environmental social governance metrics","2020","Business Strategy and the Environment","29","2","","619","637","18","200","10.1002/bse.2393","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074696951&doi=10.1002%2fbse.2393&partnerID=40&md5=9263bc601a08612ee678a7db1d1b3bc7","Article","Final","","Scopus","2-s2.0-85074696951"
"Fabregat-Aibar L.; Barberà-Mariné M.G.; Terceño A.; Pié L.","Fabregat-Aibar, Laura (57128447400); Barberà-Mariné, M. Glòria (55670558800); Terceño, Antonio (6506440940); Pié, Laia (23570054900)","57128447400; 55670558800; 6506440940; 23570054900","A bibliometric and visualization analysis of socially responsible funds","2019","Sustainability (Switzerland)","11","9","2526","","","","86","10.3390/su11092526","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066923538&doi=10.3390%2fsu11092526&partnerID=40&md5=91b315713dd7f4e84333715d302ed900","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85066923538"
"Fritz T.M.; von Schnurbein G.","Fritz, Tizian M. (57195628892); von Schnurbein, Georg (36199006300)","57195628892; 36199006300","Beyond socially responsible investing: Effects of mission-driven portfolio selection","2019","Sustainability (Switzerland)","11","23","6812","","","","12","10.3390/su11236812","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076705412&doi=10.3390%2fsu11236812&partnerID=40&md5=ad6cb733bc17fd06a26d118b09eecf70","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85076705412"
"Monteiro S.; Ribeiro V.; Lemos K.","Monteiro, Sónia (36242023300); Ribeiro, Verónica (57190371903); Lemos, Kátia (57415142400)","36242023300; 57190371903; 57415142400","Linking corporate social responsibility reporting with the un sustainable development goals: Evidence from the portuguese stock market","2020","Conceptual and Theoretical Approaches to Corporate Social Responsibility, Entrepreneurial Orientation, and Financial Performance","","","","134","151","17","6","10.4018/978-1-7998-2128-1.ch007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136898661&doi=10.4018%2f978-1-7998-2128-1.ch007&partnerID=40&md5=2623683217ddfb83d44bcef7479035b6","Book chapter","Final","","Scopus","2-s2.0-85136898661"
"Camilleri M.A.","Camilleri, Mark Anthony (55916086300)","55916086300","The market for socially responsible investing: a review of the developments","2020","Social Responsibility Journal","17","3","","412","428","16","56","10.1108/SRJ-06-2019-0194","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084237313&doi=10.1108%2fSRJ-06-2019-0194&partnerID=40&md5=73ce1f708542996a4c8bee6e8f809b0b","Review","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85084237313"
"Gangi F.; Meles A.; D'Angelo E.; Daniele L.M.","Gangi, Francesco (55646433500); Meles, Antonio (56419990400); D'Angelo, Eugenio (57204618505); Daniele, Lucia Michela (57204626852)","55646433500; 56419990400; 57204618505; 57204626852","Sustainable development and corporate governance in the financial system: Are environmentally friendly banks less risky?","2019","Corporate Social Responsibility and Environmental Management","26","3","","529","547","18","163","10.1002/csr.1699","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056424702&doi=10.1002%2fcsr.1699&partnerID=40&md5=2d4e4b81521fcb8b1d66dd3e6d515230","Article","Final","","Scopus","2-s2.0-85056424702"
"Muñoz F.","Muñoz, Fernando (26027130800)","26027130800","The 'smart money effect’ among socially responsible mutual fund investors","2019","International Review of Economics and Finance","62","","","160","179","19","20","10.1016/j.iref.2019.03.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063379535&doi=10.1016%2fj.iref.2019.03.010&partnerID=40&md5=e0a654c89a9de93646d55ce2c05363ed","Article","Final","","Scopus","2-s2.0-85063379535"
"Kim I.; Wan H.; Wang B.; Yang T.","Kim, Incheol (57190183404); Wan, Hong (57202950357); Wang, Bin (57190194515); Yang, Tina (38362799400)","57190183404; 57202950357; 57190194515; 38362799400","Institutional investors and corporate environmental, social, and governance policies: Evidence from toxics release data","2019","Management Science","65","10","","4901","4926","25","109","10.1287/mnsc.2018.3055","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074598235&doi=10.1287%2fmnsc.2018.3055&partnerID=40&md5=da3c0e017be9cb83cebccd0a0fa176d8","Article","Final","","Scopus","2-s2.0-85074598235"
"Crifo P.; Durand R.; Gond J.-P.","Crifo, Patricia (23024075500); Durand, Rodolphe (7102891861); Gond, Jean-Pascal (8641107200)","23024075500; 7102891861; 8641107200","Encouraging Investors to Enable Corporate Sustainability Transitions: The Case of Responsible Investment in France","2019","Organization and Environment","32","2","","125","144","19","39","10.1177/1086026619848145","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066399051&doi=10.1177%2f1086026619848145&partnerID=40&md5=568090bcf2cc0731238218fe79378300","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85066399051"
"Jain M.; Sharma G.D.; Srivastava M.","Jain, Mansi (57206485898); Sharma, Gagan Deep (53064562000); Srivastava, Mrinalini (57213217612)","57206485898; 53064562000; 57213217612","Can sustainable investment yield better financial returns: A comparative study of ESG indices and MSCI indices","2019","Risks","7","1","15","","","","77","10.3390/risks7010015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061721196&doi=10.3390%2frisks7010015&partnerID=40&md5=566a12a2275e8d4ec4db2407337e76ec","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85061721196"
"Ching H.Y.","Ching, Hong Yuh (56644387900)","56644387900","Responsible Investment and the Disclosure of ESG Information in the Companies’ Integrated Reports","2020","World Sustainability Series","","","","449","463","14","3","10.1007/978-3-030-30306-8_27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073199606&doi=10.1007%2f978-3-030-30306-8_27&partnerID=40&md5=5e6837f7febca2c6a36a271cf22ffad3","Book chapter","Final","","Scopus","2-s2.0-85073199606"
"Conway E.","Conway, Elaine (56345721700)","56345721700","To Agree or Disagree? An Analysis of CSR Ratings Firms","2019","Social and Environmental Accountability Journal","39","3","","152","177","25","11","10.1080/0969160X.2019.1613248","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065961309&doi=10.1080%2f0969160X.2019.1613248&partnerID=40&md5=8ca381c6efe4b851b9c4e81cef3185e1","Article","Final","","Scopus","2-s2.0-85065961309"
