"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_CO2_P","1C - CO2 from Transport and Storage (%)","2011","2011","PC","Percentage","0","Units",,,0.001,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_CO2_P","1C - CO2 from Transport and Storage (%)","2012","2012","PC","Percentage","0","Units",,,0,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_CO2_P","1C - CO2 from Transport and Storage (%)","2013","2013","PC","Percentage","0","Units",,,0,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_CO2_P","1C - CO2 from Transport and Storage (%)","2014","2014","PC","Percentage","0","Units",,,0,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_CO2_P","1C - CO2 from Transport and Storage (%)","2015","2015","PC","Percentage","0","Units",,,0,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_CO2_P","1C - CO2 from Transport and Storage (%)","2016","2016","PC","Percentage","0","Units",,,0,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_CO2_P","1C - CO2 from Transport and Storage (%)","2017","2017","PC","Percentage","0","Units",,,0,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_CO2_P","1C - CO2 from Transport and Storage (%)","2018","2018","PC","Percentage","0","Units",,,0,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_CO2_P","1C - CO2 from Transport and Storage (%)","2019","2019","PC","Percentage","0","Units",,,0,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_CO2_P","1C - CO2 from Transport and Storage (%)","2020","2020","PC","Percentage","0","Units",,,0,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_CO2_P","1C - CO2 from Transport and Storage (%)","2021","2021","PC","Percentage","0","Units",,,0,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1990","1990","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.441,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1991","1991","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.445,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1992","1992","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.438,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1993","1993","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.434,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1994","1994","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.423,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1995","1995","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.41,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1996","1996","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.413,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1997","1997","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.382,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1998","1998","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.366,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","1999","1999","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.33,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2000","2000","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.314,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2001","2001","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.309,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2002","2002","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.305,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2003","2003","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.306,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2004","2004","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.301,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2005","2005","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.288,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2006","2006","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.272,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2007","2007","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.259,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2008","2008","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.254,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2009","2009","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.256,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.267,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2011","2011","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.247,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.244,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2013","2013","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.244,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.23,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2015","2015","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.234,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.229,,
"NLD","Netherlands","GHG","Greenhouse gases","GHG_GDP_LULU","Total GHG incl. LULUCF per unit of GDP","2017","2017","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.219,,
