"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EU28","European Union (28 countries)","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10267.12,,
"EU28","European Union (28 countries)","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8722.25,,
"EU28","European Union (28 countries)","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,7319.72,,
"EU28","European Union (28 countries)","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6455.39,,
"EU28","European Union (28 countries)","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5977.31,,
"EU28","European Union (28 countries)","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5501.45,,
"EU28","European Union (28 countries)","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3655.01,,
"EU28","European Union (28 countries)","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3869.91,,
"EU28","European Union (28 countries)","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4169.29,,
"EU28","European Union (28 countries)","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3526.3,,
"EU28","European Union (28 countries)","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3653.4,,
"EU28","European Union (28 countries)","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3325.03,,
"EU28","European Union (28 countries)","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3428.31,,
"EU28","European Union (28 countries)","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3852.54,,
"EU28","European Union (28 countries)","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3477,,
"EU28","European Union (28 countries)","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3653.36,,
"EU28","European Union (28 countries)","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2870.56,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1990","1990","IDX","Index","0","Units",,,100,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1991","1991","IDX","Index","0","Units",,,100,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1992","1992","IDX","Index","0","Units",,,100,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1993","1993","IDX","Index","0","Units",,,100,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1994","1994","IDX","Index","0","Units",,,100,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1995","1995","IDX","Index","0","Units",,,76.863,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1996","1996","IDX","Index","0","Units",,,104.969,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1997","1997","IDX","Index","0","Units",,,114.13,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1998","1998","IDX","Index","0","Units",,,110.248,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1999","1999","IDX","Index","0","Units",,,97.205,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2000","2000","IDX","Index","0","Units",,,129.658,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2001","2001","IDX","Index","0","Units",,,113.665,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2002","2002","IDX","Index","0","Units",,,177.64,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2003","2003","IDX","Index","0","Units",,,281.677,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2004","2004","IDX","Index","0","Units",,,331.677,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2005","2005","IDX","Index","0","Units",,,501.242,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2006","2006","IDX","Index","0","Units",,,404.658,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2007","2007","IDX","Index","0","Units",,,174.689,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2008","2008","IDX","Index","0","Units",,,430.124,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2009","2009","IDX","Index","0","Units",,,422.671,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2010","2010","IDX","Index","0","Units",,,892.857,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2011","2011","IDX","Index","0","Units",,,889.596,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2012","2012","IDX","Index","0","Units",,,511.801,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2013","2013","IDX","Index","0","Units",,,233.075,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2014","2014","IDX","Index","0","Units",,,294.721,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2015","2015","IDX","Index","0","Units",,,172.826,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,161.957,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,167.236,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,170.807,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,159.317,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,156.988,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,213.044,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1990","1990","PC","Percentage","0","Units",,,79.187,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1991","1991","PC","Percentage","0","Units",,,79.456,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1992","1992","PC","Percentage","0","Units",,,79.59,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1993","1993","PC","Percentage","0","Units",,,79.626,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1994","1994","PC","Percentage","0","Units",,,79.475,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1995","1995","PC","Percentage","0","Units",,,79.391,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1996","1996","PC","Percentage","0","Units",,,79.777,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1997","1997","PC","Percentage","0","Units",,,79.864,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1998","1998","PC","Percentage","0","Units",,,80.062,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1999","1999","PC","Percentage","0","Units",,,80.45,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2000","2000","PC","Percentage","0","Units",,,80.834,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2001","2001","PC","Percentage","0","Units",,,81.152,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2002","2002","PC","Percentage","0","Units",,,81.276,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2003","2003","PC","Percentage","0","Units",,,81.484,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2004","2004","PC","Percentage","0","Units",,,81.427,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2005","2005","PC","Percentage","0","Units",,,81.593,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2006","2006","PC","Percentage","0","Units",,,81.481,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2007","2007","PC","Percentage","0","Units",,,81.456,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2008","2008","PC","Percentage","0","Units",,,81.483,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2009","2009","PC","Percentage","0","Units",,,81.412,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2010","2010","PC","Percentage","0","Units",,,81.406,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2011","2011","PC","Percentage","0","Units",,,81.155,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2012","2012","PC","Percentage","0","Units",,,81.04,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2013","2013","PC","Percentage","0","Units",,,80.925,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2014","2014","PC","Percentage","0","Units",,,80.566,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2015","2015","PC","Percentage","0","Units",,,80.507,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2016","2016","PC","Percentage","0","Units",,,80.393,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2017","2017","PC","Percentage","0","Units",,,80.081,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2018","2018","PC","Percentage","0","Units",,,80.01,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2019","2019","PC","Percentage","0","Units",,,79.733,,
"OECD","OECD - Total","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2020","2020","PC","Percentage","0","Units",,,78.502,,
